date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2014-07-30,175.96,177.48,175.36,175.76,164.7009,2345600.0,0.0,1.0
2014-07-31,174.44,175.27,172.79,172.87,161.9927,3797600.0,0.0,1.0
2014-08-01,172.38,172.76,169.4,170.25,159.5376,3140000.0,0.0,1.0
2014-08-04,170.57,171.89,170.05,171.69,160.887,2103900.0,0.0,1.0
2014-08-05,171.3,171.77,168.89,169.42,158.7598,2746200.0,0.0,1.0
2014-08-06,168.15,170.85,168.02,169.74,159.0597,1711700.0,0.0,1.0
2014-08-07,170.3,171.07,168.74,169.1,158.4599,1920900.0,0.0,1.0
2014-08-08,169.35,172.49,168.68,172.26,161.4211,2250900.0,0.0,1.0
2014-08-11,172.75,173.4098,171.62,172.46,161.6085,2098000.0,0.0,1.0
2014-08-12,171.78,173.11,171.38,172.33,161.4867,1362900.0,0.0,1.0
2014-08-13,172.4,172.89,171.27,172.37,161.5242,1711100.0,0.0,1.0
2014-08-14,172.8,173.1,171.69,172.73,161.8615,1431400.0,0.0,1.0
2014-08-15,172.84,174.6,171.44,171.9,161.0838,2446000.0,0.0,1.0
2014-08-18,173.25,174.63,172.7,174.55,163.567,1877700.0,0.0,1.0
2014-08-19,174.91,175.1,173.63,173.96,163.0141,1916100.0,0.0,1.0
2014-08-20,173.27,174.18,172.6001,174.03,163.0797,1755100.0,0.0,1.0
2014-08-21,174.24,175.92,173.44,175.15,164.1293,2075200.0,0.0,1.0
2014-08-22,175.35,176.98,174.83,175.47,164.4291,2682000.0,0.0,1.0
2014-08-25,176.71,179.86,176.46,177.87,166.6781,3063500.0,0.0,1.0
2014-08-26,178.47,179.15,177.81,177.9,166.7062,3110600.0,0.0,1.0
2014-08-27,178.36,178.36,177.01,177.81,167.1373,2073700.0,0.55,1.0
2014-08-28,177.05,177.75,175.89,177.65,166.9869,1961800.0,0.0,1.0
2014-08-29,178.32,179.5,177.852,179.11,168.3593,2560600.0,0.0,1.0
2014-09-02,179.26,180.219,178.38,179.77,168.9796,1986300.0,0.0,1.0
2014-09-03,180.48,182.07,179.43,179.6,168.8198,2397700.0,0.0,1.0
2014-09-04,179.93,181.5998,179.55,180.08,169.271,1678500.0,0.0,1.0
2014-09-05,179.58,179.905,177.88,179.75,168.9608,2562800.0,0.0,1.0
2014-09-08,179.58,180.92,179.22,180.11,169.2992,1746400.0,0.0,1.0
2014-09-09,177.93,178.64,176.62,177.4,166.7519,2598500.0,0.0,1.0
2014-09-10,178.33,180.18,178.12,179.87,169.0736,2457800.0,0.0,1.0
2014-09-11,178.77,181.44,178.5,181.0,170.1358,1905300.0,0.0,1.0
2014-09-12,180.63,183.47,180.63,183.17,172.1756,3358600.0,0.0,1.0
2014-09-15,182.91,184.4,182.51,183.98,172.9369,2308000.0,0.0,1.0
2014-09-16,183.9,184.56,182.8,184.04,172.9933,2137600.0,0.0,1.0
2014-09-17,183.82,185.77,183.46,184.82,173.7265,2820300.0,0.0,1.0
2014-09-18,185.83,188.43,185.5,187.89,176.6123,3566600.0,0.0,1.0
2014-09-19,188.26,188.58,185.88,186.2,175.0237,5424500.0,0.0,1.0
2014-09-22,186.0,186.95,185.1,185.29,174.1683,1813146.0,0.0,1.0
2014-09-23,184.57,186.86,184.57,185.09,173.9803,1942877.0,0.0,1.0
2014-09-24,185.26,188.12,184.4669,187.81,176.5371,2806316.0,0.0,1.0
2014-09-25,187.46,187.8,183.46,184.09,173.0403,3002808.0,0.0,1.0
2014-09-26,184.75,185.6,183.22,185.12,174.0085,1932535.0,0.0,1.0
2014-09-29,183.11,184.56,182.2,183.83,172.7959,1747264.0,0.0,1.0
2014-09-30,184.41,184.99,182.68,183.57,172.5516,2037647.0,0.0,1.0
2014-10-01,183.19,183.85,180.33,180.7,169.8538,4196157.0,0.0,1.0
2014-10-02,180.6,183.43,180.59,182.88,171.903,2789974.0,0.0,1.0
2014-10-03,184.61,188.54,184.57,188.07,176.7814,3271358.0,0.0,1.0
2014-10-06,189.07,189.5,187.15,187.48,176.2269,1938586.0,0.0,1.0
2014-10-07,186.56,186.56,183.62,183.8,172.7677,2927062.0,0.0,1.0
2014-10-08,184.03,187.0,182.15,186.64,175.4373,3163918.0,0.0,1.0
2014-10-09,185.82,186.17,180.75,181.27,170.3896,4893001.0,0.0,1.0
2014-10-10,181.57,182.95,180.06,180.38,169.553,4405267.0,0.0,1.0
2014-10-13,181.0,183.19,178.5,178.77,168.0397,3436638.0,0.0,1.0
2014-10-14,179.48,181.79,177.77,178.7,167.9739,3557237.0,0.0,1.0
2014-10-15,176.49,177.9499,171.52,177.24,166.6015,6330496.0,0.0,1.0
2014-10-16,172.02,176.29,171.26,172.58,162.2212,7797808.0,0.0,1.0
2014-10-17,175.8,177.54,175.1001,176.91,166.2913,4950997.0,0.0,1.0
2014-10-20,176.22,178.0,175.82,177.84,167.1655,2307826.0,0.0,1.0
2014-10-21,179.22,180.36,178.36,180.18,169.365,2652610.0,0.0,1.0
2014-10-22,180.55,180.8,176.83,176.83,166.2161,3088192.0,0.0,1.0
2014-10-23,178.8,181.1,178.71,180.06,169.2522,3396431.0,0.0,1.0
2014-10-24,180.27,183.49,180.01,183.35,172.3448,2900871.0,0.0,1.0
2014-10-27,182.86,184.16,182.31,183.91,172.8711,2388444.0,0.0,1.0
2014-10-28,184.16,186.32,183.2,186.32,175.1365,3036526.0,0.0,1.0
2014-10-29,186.09,187.31,185.39,186.08,174.9109,3378961.0,0.0,1.0
2014-10-30,190.66,190.89,189.33,190.18,178.7648,2794682.0,0.0,1.0
2014-10-31,189.24,190.0,188.12,189.99,178.5862,3357146.0,0.0,1.0
2014-11-03,190.35,191.98,189.75,190.83,179.3758,2305251.0,0.0,1.0
2014-11-04,190.47,190.97,188.82,190.27,178.8494,2027361.0,0.0,1.0
2014-11-05,191.58,191.87,189.61,189.84,178.4452,3141124.0,0.0,1.0
